Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min]
L54388,L,299.8,309.7,1707.0,29.1,94
L54389,L,299.8,309.7,1624.0,34.2,96
L54391,L,299.8,309.7,1431.0,40.3,101
M22072,M,299.8,309.7,1705.0,,103
M22073,M,299.8,309.8,1427.0,45.2,106
M22074,M,299.9,309.8,1625.0,41.2,109
L54395,L,299.9,309.8,1477.0,47.7,error
M22076,M,300.0,309.9,1651.0,28.1,114
L54397,L,299.9,309.8,1716.0,,117
H36632,H,299.9,309.8,1400.0,48.7,
M22079,M,299.8,309.7,1556.0,37.7,124
L54400,L,299.8,309.7,1429.0,42.6,127
M22082,M,299.8,309.7,1320.0,61.7,134
L54403,L,299.8,309.6,1374.0,,137
L54404,L,,309.6,1598.0,31.0,139
M22085,M,299.8,France,1910.0,21.8,141
L54406,L,299.7,309.6,,51.3,144
H36642,H,299.8,309.7,1368.0,,148
L54409,L,299.8,309.8,1749.0,33.4,153
L54410,L,299.8,France,1542.0,39.4,155
L54411,L,299.8,309.9,1553.0,36.6,157
M22092,M,299.9,309.9,1639.0,42.1,159
L54413,L,299.9,310.0,,45.9,162
M22094,M,299.8,310.0,1397.0,48.1,164
L54415,L,299.8,310.0,1361.0,53.8,167
M22096,M,299.8,310.0,,37.1,169
M22097,M,299.8,310.0,1632.0,33.7,172
L54418,L,299.8,310.0,1697.0,36.0,error
L54419,L,299.8,310.1,1553.0,42.0,177
M22100,M,299.9,310.1,1362.0,56.3,179
M22101,M,299.9,310.0,1484.0,42.1,182
H36656,H,299.9,310.1,1447.0,51.4,185
M22103,M,300.0,310.2,,51.2,190
L54425,L,300.0,310.1,1477.0,34.6,195
L54426,L,299.9,310.1,1681.0,29.1,197
M22107,M,300.0,310.1,1314.0,53.5,199
L54428,L,300.0,310.1,1762.0,28.0,202
L54429,L,299.9,310.0,1402.0,44.7,204
M22110,M,300.1,310.2,1429.0,42.0,error
M22111,M,300.2,310.3,1448.0,40.1,error
L54433,L,300.3,310.5,,39.1,217
M22115,M,300.2,310.3,1704.0,,221
L54438,L,300.3,310.4,1742.0,25.9,
M22119,M,300.4,France,1500.0,43.0,error
L54440,L,300.4,France,2424.0,14.5,12
L54443,L,300.4,France,1429.0,46.9,19
L54445,L,300.4,310.6,1384.0,48.7,error
M22129,M,300.4,France,1540.0,33.4,error
L54452,L,300.2,310.3,1202.0,,40
L54455,L,300.2,France,1514.0,38.7,48
L54457,L,300.1,310.2,,54.2,error
H36692,H,300.0,310.1,1714.0,28.7,620.2
L54459,L,300.0,310.1,1465.0,40.9,60
L54461,L,300.0,310.2,1675.0,29.7,
L54462,L,300.0,310.2,,,66
M22143,M,300.0,310.2,1443.0,58.7,error
M22145,M,300.2,France,1202.0,61.7,74
M22146,M,,310.4,1480.0,37.1,77
M22147,M,300.2,France,1530.0,35.7,80
M22148,M,300.2,France,1983.0,20.8,
L54469,L,300.3,310.6,1433.0,,86
M22152,M,300.1,France,1556.0,38.1,92
L54473,L,300.1,310.5,1627.0,29.2,
M22155,M,300.1,France,1329.0,57.4,99
H36710,H,300.0,310.4,1881.0,21.9,error
L54482,L,300.1,310.5,,44.2,117
L54483,L,300.1,310.6,1374.0,,119
M22165,M,300.0,France,1790.0,25.7,123
L54486,L,,France,1356.0,45.8,126
L54488,L,300.0,310.4,1333.0,49.1,error
L54489,L,,310.4,1505.0,44.9,133
L54490,L,300.0,310.5,,,
L54493,L,299.9,310.4,1408.0,38.4,144
L54494,L,299.9,310.3,,53.3,146
L54495,L,299.9,310.4,,50.0,148
L54497,L,299.9,310.3,1638.0,29.1,152
H36732,H,299.9,310.3,1535.0,43.9,154
H36734,H,299.8,310.2,1411.0,49.7,
M22186,M,299.9,310.5,1335.0,52.9,error
L54508,L,,France,,42.2,186
M22189,M,299.9,310.4,1576.0,29.38657643777443,188
H36744,H,299.8,310.2,1537.0,36.6,191
L54511,L,299.8,310.3,,34.2,196
M22192,M,299.8,310.3,,23.7,198
M22193,M,299.9,310.4,1367.0,53.3,error
L54515,L,,310.4,1328.0,,206
H36750,H,299.9,310.5,1549.0,42.8,error
L54519,L,299.8,310.4,1579.0,36.4,
L54523,L,299.6,310.2,1468.0,48.0,error
L54524,L,299.6,310.1,1384.0,49.8,error
L54527,L,299.6,310.2,1627.0,,17
H36762,H,299.7,310.3,1462.0,,19
L54530,L,,310.2,1469.0,39.5,error
L54531,L,299.7,310.2,1458.0,,
L54533,L,299.8,310.3,1687.0,30.4,error
M22214,M,299.7,310.3,1429.0,47.7,
L54537,L,299.6,310.1,1487.0,,42
M22218,M,299.5,310.1,1659.0,31.5,44
M22219,M,299.4,310.0,1512.0,43.2,47
L54540,L,299.5,310.1,1585.0,35.2,50
L54541,L,299.5,France,1502.0,,52
L54542,L,299.5,310.0,1594.0,35.1,54
L54543,L,299.5,310.0,1412.0,48.9,56
L54544,L,,309.9,1402.0,51.7,58
L54545,L,299.6,310.1,2057.0,20.4,60
H36780,H,,310.1,1531.0,,62
M22227,M,299.5,310.1,1359.0,61.1,67
M22228,M,299.6,310.2,1620.0,,70
M22229,M,299.6,France,1646.0,29.6,73
M22230,M,299.6,310.1,1455.0,46.1,76
L54551,L,299.6,310.2,1512.0,44.0,error
L54552,L,299.6,310.2,,42.7,81
L54553,L,299.6,310.1,,38.0,83
L54554,L,299.5,310.0,1379.0,47.975080047360464,
M22235,M,299.4,309.9,1567.0,40.6,
L54556,L,299.5,310.0,1481.0,43.1,90
L54557,L,,310.0,1349.0,52.7,92
L54558,L,299.5,310.0,1388.0,52.4,
M22239,M,,310.1,1357.0,48.7,96
L54561,L,,310.3,1495.0,43.1,101
M22243,M,299.7,310.4,1410.0,,
L54564,L,299.7,310.4,,36.2,108
H36801,H,,310.6,1423.0,44.6,
M22253,M,299.7,310.5,1594.0,35.4,134
M22255,M,,310.6,1572.0,38.0,139
L54577,L,299.7,310.6,1737.0,26.1,144
L54579,L,299.6,France,1642.0,35.1,149
L54581,L,,310.8,1409.0,,154
M22262,M,299.8,310.8,1463.0,43.5,156
L54583,L,299.8,310.8,1376.0,48.6,error
L54584,L,299.8,310.8,1553.0,32.2,161
M22265,M,299.8,310.8,1530.0,35.2,163
L54589,L,299.8,310.9,2084.0,17.6,
L54590,L,299.9,311.0,1747.0,27.6,error
L54591,L,300.0,311.1,-311.1,47.8,179
L54594,L,300.1,311.1,1619.0,,186
L54595,L,300.1,311.2,1489.0,39.1,
M22278,M,,311.4,1427.0,39.7,
M22281,M,,311.4,1342.0,48.5,203
M22284,M,300.1,France,1575.0,,210
M22288,M,300.0,France,1864.0,23.3,2
L54609,L,300.0,311.4,,33.6,5
L54612,L,300.1,311.4,,43.1,
L54614,L,,France,1508.0,38.2,18
L54619,L,300.0,France,1493.0,,28
M22301,M,,France,1337.0,56.028189955050856,32
L54622,L,,311.5,1601.0,36.9,35
L54628,L,300.3,France,1488.0,38.4,51
L54629,L,300.3,311.8,1418.0,,error
H36867,H,300.3,311.7,1432.0,47.7,error
L54634,L,300.2,311.6,1446.0,,66
M22315,M,300.2,311.7,-311.7,39.5,68
L54637,L,300.1,311.6,1530.0,36.6,error
L54640,L,300.0,311.5,1445.0,,81
L54641,L,300.0,311.5,1749.0,28.3,
H36877,H,300.1,311.4,1518.0,,87
L54644,L,300.1,311.3,1535.0,42.3,
M22325,M,300.1,France,1390.0,52.1,94
H36880,H,,311.6,1801.0,,error
L54648,L,300.3,France,1560.0,37.7,107
L54649,L,300.3,France,1607.0,,109
L54651,L,300.3,311.7,1365.0,,113
M22332,M,300.3,311.6,1617.0,,115
M22333,M,300.3,311.6,1304.0,62.8,error
L54654,L,300.3,311.7,,22.3,121
H36889,H,300.3,France,1339.0,53.4,123
M22337,M,300.1,311.3,1518.0,40.2,
L54658,L,,311.3,,39.5,133
M22339,M,300.1,France,1523.0,,
H36895,H,,311.4,1506.0,36.1,141
L54663,L,300.2,France,1671.0,28.8,149
M22344,M,300.3,311.6,1312.0,53.4,error
L54665,L,300.3,311.6,1595.0,,154
L54666,L,300.3,311.7,1635.0,31.8,156
L54667,L,300.3,311.7,1707.0,33.6,158
L54668,L,,311.7,1545.0,43.5,160
M22350,M,300.4,311.8,1707.0,30.0,165
L54671,L,,311.8,1320.0,57.9,168
M22352,M,300.3,311.7,1319.0,,170
L54676,L,300.2,311.8,1464.0,44.5,179
M22357,M,,311.8,1483.0,45.1,error
M22358,M,300.2,311.8,1748.0,28.5,error
L54681,L,300.2,311.7,1640.0,,191
M22363,M,,311.7,1646.0,28.9,error
L54684,L,300.4,311.8,1589.0,42.0,
L54685,L,300.5,311.9,1546.0,39.4,error
L54687,L,300.5,311.9,,28.3,207
L54689,L,,311.9,1372.0,60.1,623.8
L54690,L,300.5,311.8,,38.9,214
L54691,L,300.4,311.8,,36.1,0
L54693,L,300.4,311.8,2261.0,14.9,
L54694,L,,311.8,1636.0,32.3,7
M22375,M,300.4,311.9,1335.0,58.3,error
M22376,M,300.3,311.7,1236.0,,error
L54697,L,,311.7,1445.0,47.3,15
L54699,L,300.2,311.6,1999.0,,19
L54700,L,,311.6,1529.0,35.5,21
L54702,L,300.1,311.5,1334.0,,26
M22383,M,300.1,France,1343.0,46.2,28
L54704,L,300.2,France,1639.0,31.1,31
L54706,L,300.1,France,,31.4,38
L54707,L,300.1,France,1470.0,45.2,40
M22390,M,300.1,311.4,1617.0,39.3,
L54717,L,300.1,311.3,,64.7,66
M22400,M,300.2,311.3,,31.2,73
M22402,M,300.4,311.6,1401.0,,79
L54724,L,300.2,France,1425.0,44.2,
L54727,L,300.1,311.4,1430.0,40.9,
L54728,L,,311.4,1495.0,43.6,95
M22411,M,300.2,France,,37.3,102
M22414,M,300.3,311.4,1371.0,50.2,
L54736,L,300.3,France,1471.0,37.0,114
