Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min]
L52390,L,303.7,312.6,1466,42.5,183
L52391,L,303.7,312.5,1433,,185
L52392,L,,312.5,1397,,187
M20073,M,303.7,312.6,1429,43.3,189
L52394,L,303.7,312.7,1572,,error
M20075,M,303.7,312.7,1532,42.7,error
M20076,M,,312.7,1316,51.8,197
M20077,M,303.8,312.8,1420,47.9,200
L52398,L,303.8,France,1589,37.2,
L52399,L,303.8,313.0,1365,59.9,205
L52400,L,303.8,313.0,,,207
L52401,L,303.9,313.0,1626,31.4,209
L52402,L,303.9,313.1,1665,29.6,0
M20083,M,303.9,313.2,,47.2,2
L52404,L,,313.2,1590,31.9,5
M20085,M,304.0,313.2,1437,,7
L52406,L,303.9,313.0,,48.3,10
L52407,L,303.9,313.1,1440,41.1,12
M20088,M,303.9,313.1,1343,61.4,14
H34643,H,303.9,313.1,1790,26.7,17
M20090,M,303.8,313.1,2117,18.6,22
L52411,L,303.8,313.1,1458,,25
L52412,L,303.6,312.9,1381,,27
L52413,L,303.6,312.9,1450,45.3,29
L52414,L,303.7,312.9,1461,50.1,31
M20095,M,303.7,312.9,1511,41.0,33
L52416,L,303.8,France,1394,45.4,36
L52417,L,303.8,313.0,1499,42.3,38
L52418,L,303.7,313.0,1457,44.1,40
L52419,L,303.7,313.0,,29.0,42
L52420,L,303.7,313.0,1694,,44
L52421,L,303.7,313.1,1683,28.4,46
L52422,L,,313.1,1496,47.4,48
L52423,L,303.7,France,1721,34.8,50
L52424,L,,313.0,,31.6,error
L52425,L,303.6,313.0,1575,38.3,54
L52426,L,303.5,313.0,1465,41.0,56
L52427,L,303.6,313.1,1405,38.3,58
M20108,M,303.5,313.0,1902,21.6,60
M20109,M,303.4,312.9,1422,39.9,
L52430,L,303.5,312.9,1332,52.9,66
M20111,M,303.4,312.9,1307,54.3,68
L52432,L,303.5,France,1322,59.5,71
L52433,L,303.5,France,,40.3,
L52434,L,303.5,313.1,1897,23.6,75
M20115,M,303.5,313.0,1403,51.9,77
L52436,L,303.5,313.0,1393,51.6,80
L52437,L,303.5,313.0,1482,38.5,82
M20118,M,303.5,France,1572,44.7,84
L52439,L,303.5,France,1544,36.9,87
M20120,M,303.5,France,1492,46.1,89
L52441,L,303.4,312.8,1513,35.8,
L52442,L,303.4,312.8,1449,43.9,94
L52443,L,,312.8,1877,22.3,96
L52444,L,303.4,312.8,1376,53.4,98
M20125,M,303.5,312.9,1883,,100
M20126,M,,312.8,1518,38.7,103
M20127,M,303.5,France,,42.8,error
L52448,L,303.4,312.9,1389,54.1,error
L52449,L,,312.9,1504,44.8,
L52450,L,303.5,312.9,1275,64.4,error
L52451,L,303.6,313.0,1534,39.7,115
M20132,M,303.6,313.0,1396,38.2,117
L52453,L,303.6,313.1,1395,,120
L52454,L,303.6,313.0,1617,30.9,122
L52455,L,303.7,313.1,1423,41.2,124
L52456,L,303.5,313.0,1606,,126
L52457,L,303.5,312.9,1501,44.0,128
M20138,M,303.5,312.9,1618,,130
L52459,L,303.6,313.0,1522,35.8,error
L52460,L,303.6,312.9,1480,41.4,135
M20141,M,303.7,313.0,1469,39.9,137
H34696,H,303.8,313.2,1381,52.4,
L52463,L,303.8,313.2,1525,41.9,
M20144,M,303.8,313.2,1732,29.6,147
L52465,L,303.8,313.1,1523,39.8,150
L52466,L,,313.1,1422,42.4,152
H34701,H,303.8,313.2,1506,46.9,154
L52468,L,303.8,313.2,1531,39.4,159
M20149,M,303.9,313.3,1507,34.3,161
L52470,L,303.9,313.3,1526,40.7,164
L52471,L,303.8,313.3,1406,52.1,166
M20152,M,303.9,313.3,1567,35.0,168
M20153,M,303.9,313.4,-313.4,49.1,171
L52474,L,303.9,313.4,1442,48.5,
L52475,L,303.8,313.2,1336,47.8,176
H34710,H,303.8,313.2,1379,50.2,
L52477,L,,313.1,1406,48.6,error
M20158,M,303.7,313.1,2130,18.1,185
L52479,L,303.7,313.1,1355,49.1,188
M20160,M,,France,1710,,190
L52481,L,303.8,313.1,1309,55.8,193
L52482,L,303.9,France,1491,37.2,195
L52483,L,303.9,313.2,1481,44.1,
L52484,L,303.9,313.1,1425,49.3,199
H34719,H,303.9,313.2,1680,29.1,
H34720,H,304.0,313.2,1612,31.7,206
L52487,L,304.0,France,1530,,211
L52488,L,304.0,313.2,1481,42.6,213
M20169,M,303.9,313.2,1422,48.0,error
L52490,L,303.8,313.0,1427,43.0,0
H34725,H,303.7,312.9,,49.8,2
L52492,L,303.6,France,1873,23.5,7
M20173,M,303.7,312.9,1566,,error
L52494,L,303.6,312.8,1701,30.8,error
L52495,L,303.6,312.8,1710,27.2,error
M20176,M,303.6,312.8,1689,,16
L52497,L,303.6,312.7,1637,32.9,19
L52498,L,303.5,312.6,1496,46.45000205441855,21
M20179,M,303.5,312.7,1402,47.0,23
L52500,L,,312.7,1363,45.5,26
M20181,M,303.4,312.7,1576,49.9,625.4
M20182,M,303.4,312.7,1357,55.3,31
M20183,M,303.4,312.7,1399,48.4,625.4
M20184,M,303.4,312.8,1526,30.8,37
L52505,L,303.5,France,1694,27.3,40
M20186,M,303.5,312.7,1420,49.1,42
M20187,M,303.5,312.7,2116,16.7,45
M20188,M,303.7,312.9,1406,41.9,48
L52509,L,303.7,France,1456,45.5,51
L52510,L,303.6,312.9,1588,31.9,53
L52511,L,303.7,312.8,1448,44.5,55
H34746,H,303.6,312.7,1403,,57
M20193,M,303.5,312.6,1405,51.6,62
M20194,M,303.4,312.6,2706,9.8,65
M20195,M,303.3,312.4,1505,,68
L52516,L,303.2,France,1663,33.7,71
M20197,M,,312.6,1482,44.4,73
M20198,M,303.3,312.5,1674,32.7,
M20199,M,303.4,312.7,,32.8,79
L52520,L,303.5,312.7,,49.3,82
H34755,H,303.5,312.8,,55.8,84
M20202,M,303.5,France,1375,45.7,89
L52523,L,303.5,312.8,1607,38.4,92
L52524,L,303.4,312.8,1360,50.8,94
L52525,L,303.5,312.8,,39.4,96
L52526,L,,312.7,1534,35.5,98
L52527,L,303.3,312.7,1262,63.8,100
L52528,L,303.3,312.6,1623,34.6,102
M20209,M,303.3,312.7,1642,33.6,error
M20210,M,303.4,312.8,1622,35.1,error
M20211,M,303.5,France,1530,34.5,110
M20212,M,303.4,312.8,1590,36.3,113
L52533,L,303.4,312.7,1589,34.0,116
L52534,L,303.4,312.6,1462,,error
H34769,H,303.3,312.5,1328,49.8,120
H34770,H,303.3,312.6,1692,29.0,125
L52537,L,303.3,312.5,1968,20.6,130
H34772,H,303.3,312.6,1827,24.2,
M20219,M,303.3,France,1397,47.1,137
L52540,L,303.3,312.6,1463,,625.2
L52541,L,303.3,312.7,1643,30.7,142
L52542,L,303.2,France,1281,57.0,144
L52543,L,303.2,312.5,1518,39.9,146
L52544,L,303.2,312.6,1601,35.3,148
L52545,L,303.1,312.6,1548,36.4,150
H34780,H,303.1,312.6,1404,40.6,152
M20227,M,303.1,312.5,1766,26.7,157
M20228,M,303.1,312.5,1667,30.0,160
H34783,H,303.0,France,1507,37.9,163
H34784,H,303.0,312.4,1627,37.1,168
L52551,L,302.9,312.3,1435,,173
H34786,H,,312.3,1509,46.8,175
M20233,M,302.9,312.3,1809,25.0,180
L52554,L,302.9,312.3,1515,40.8,183
L52555,L,302.9,312.3,1530,34.9,185
H34790,H,302.8,France,1336,57.5,187
L52557,L,,312.4,2030,,192
L52558,L,302.9,312.4,1550,36.9,194
L52559,L,302.9,312.4,1446,41.7,196
L52560,L,302.8,312.3,1494,37.5,198
L52561,L,302.8,312.4,1651,27.0,200
L52562,L,,312.4,1698,,202
L52563,L,,312.3,1504,40.3,204
M20244,M,302.9,312.4,1421,46.0,error
H34799,H,302.9,312.3,1754,26.9,209
L52566,L,302.9,312.2,1469,,
L52567,L,302.8,312.2,,50.0,216
M20248,M,302.8,312.3,1432,49.0,218
L52569,L,,312.3,1366,49.1,
H34804,H,,312.3,1483,47.2,223
L52571,L,302.7,312.2,1572,34.4,228
L52572,L,302.8,312.2,1481,40.2,230
L52573,L,302.8,312.3,1473,42.6,232
M20254,M,,312.3,1262,70.5,624.6
L52575,L,302.8,312.4,1529,36.8,error
L52576,L,302.8,312.4,1523,39.7,239
M20257,M,302.8,312.3,1416,42.7,241
L52578,L,302.9,312.4,1923,23.9,244
H34813,H,302.8,312.4,1411,53.8,error
L52580,L,302.7,312.4,1477,46.3,251
M20261,M,302.6,312.3,1454,54.8,253
L52582,L,302.7,312.3,1421,,0
L52583,L,302.7,312.3,1858,25.4,2
H34818,H,,France,1422,46.1,4
L52585,L,302.7,312.4,,48.7,9
L52586,L,302.7,312.4,1360,47.8,11
L52587,L,302.7,312.4,1954,24.8,13
L52588,L,302.6,312.4,1628,33.0,15
L52589,L,302.7,312.4,1433,44.2,error
M20270,M,302.7,312.5,,51.5,19
L52591,L,302.8,312.6,1462,39.4,error
L52592,L,,312.6,1328,59.9,24
H34827,H,302.7,312.5,1527,36.4,26
L52594,L,302.6,312.3,1534,34.3,31
M20275,M,302.6,312.4,1410,50.3,
L52596,L,302.6,312.3,,30.3,36
L52597,L,,312.4,1386,45.8,
L52598,L,302.6,312.4,1398,41.6,40
L52599,L,302.6,312.3,1321,,42
L52600,L,302.6,312.3,1512,34.2,44
M20281,M,,312.3,1566,36.6,46
M20282,M,302.7,312.4,1422,44.5,49
L52603,L,302.6,312.3,1647,31.8,52
L52604,L,302.6,312.2,1377,45.5,54
L52605,L,302.5,312.2,1775,27.9,56
L52606,L,302.6,312.3,1554,42.0,58
L52607,L,302.7,France,1423,51.9,error
L52608,L,,312.4,,47.3,
L52609,L,302.8,312.4,1590,34.4,64
L52610,L,302.8,312.5,1694,28.4,
L52611,L,302.8,312.5,1462,43.4,68
L52612,L,302.8,312.4,1392,46.2,error
L52613,L,302.9,312.5,1550,45.5,72
L52614,L,302.9,312.5,1629,30.4,74
M20295,M,303.0,312.5,1524,42.1,76
M20296,M,302.9,France,1679,30.9,
M20297,M,302.9,312.6,1394,46.4,82
L52618,L,302.9,312.5,1683,32.1,85
L52619,L,303.0,312.5,1626,30.5,87
H34854,H,303.0,312.5,1698,30.0,89
M20301,M,,312.6,1392,35.328343585159786,94
L52622,L,303.1,312.7,1353,,97
M20303,M,303.0,312.7,1426,46.8,99
L52624,L,303.0,312.7,2024,19.9,102
M20305,M,303.0,312.8,1648,32.1,104
L52626,L,303.1,312.9,1511,40.1,107
L52627,L,303.1,312.8,1465,44.1,109
L52628,L,303.0,312.7,1551,41.8,111
L52629,L,303.1,312.8,,15.1,113
H34864,H,,312.8,1435,41.9,115
L52631,L,303.0,312.7,-312.7,48.8,120
M20312,M,303.0,312.7,1553,35.8,122
L52633,L,303.0,312.6,1451,42.1,125
L52634,L,303.0,312.5,1461,40.2,
M20315,M,303.1,312.6,1895,23.5,129
M20316,M,,312.6,1567,32.9,132
M20317,M,303.0,France,,33.7,135
L52638,L,,312.6,1514,42.1,138
L52639,L,303.1,312.5,1453,49.1,140
