Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min]
M23373,M,298.2,309.5,1478,36.5,
L55694,L,298.2,309.4,1447,47.1,185
L55695,L,298.2,309.4,1443,45.4,187
L55696,L,298.3,309.6,1527,30.9,189
M23377,M,298.3,309.6,1469,54.8,191
M23378,M,298.3,France,1681,27.1,194
L55699,L,298.3,309.6,1420,44.1,197
M23380,M,298.3,309.5,1543,49.9,199
L55701,L,298.4,309.5,1376,50.4,202
H37936,H,298.3,309.4,1631,29.8,0
H37937,H,,France,1529,41.7,error
L55704,L,298.3,France,1468,46.2,10
L55705,L,298.3,309.4,1378,52.3,error
L55706,L,298.3,309.3,1401,51.9,
L55707,L,298.4,309.3,1531,37.4,16
L55708,L,298.4,309.3,1512,35.8,18
M23389,M,298.5,309.4,1522,47.4,20
M23390,M,298.5,309.3,1615,31.8,23
L55711,L,298.6,309.3,1449,46.5,26
L55712,L,298.6,309.4,1315,,28
M23393,M,298.6,309.4,,41.1,30
M23394,M,298.6,309.5,1404,43.3,33
L55715,L,298.6,309.5,1547,44.8,36
M23396,M,,France,1426,45.4,38
L55717,L,298.6,309.5,-309.5,30.2,41
L55718,L,298.5,309.4,1548,37.7,43
L55719,L,298.5,309.4,1517,,
L55720,L,298.6,309.5,1687,29.3,47
L55721,L,,309.5,1738,25.2,49
H37956,H,298.4,309.4,1512,35.3,51
M23403,M,298.5,309.4,1365,48.7,56
H37958,H,298.5,309.4,2011,21.0,59
L55725,L,298.4,309.3,1806,27.6,64
L55726,L,298.4,309.3,1716,28.4,66
M23407,M,298.4,309.4,1666,24.3,68
L55728,L,298.5,309.4,1578,36.3,error
L55729,L,298.3,309.3,1558,37.2,73
L55730,L,298.3,France,1456,45.5,75
M23411,M,298.2,France,1457,49.0,77
L55732,L,298.2,309.1,,44.5,80
M23413,M,298.1,309.0,-309.0,38.2,82
L55734,L,,309.0,,,85
L55735,L,298.2,309.0,,37.2,87
L55736,L,298.2,309.0,1489,40.6,
L55737,L,298.3,309.0,,48.3,91
M23418,M,298.3,309.0,,,93
L55739,L,298.3,309.0,1519,40.0,error
L55740,L,298.3,309.0,1408,45.4,98
L55741,L,298.2,308.9,1332,44.4,
L55742,L,298.1,308.9,,52.4,102
L55743,L,298.0,France,1500,36.7,104
M23424,M,298.0,308.7,1614,30.7,
L55745,L,298.0,308.8,1489,36.5,617.6
M23426,M,297.9,308.7,1751,26.6,111
L55747,L,298.0,308.7,1511,45.8,114
L55748,L,297.9,308.6,1691,29.6,116
L55749,L,297.9,308.6,,27.5,118
H37984,H,297.9,308.7,1545,35.9,error
L55751,L,297.9,308.6,2262,15.7,error
M23432,M,297.7,308.5,1559,,127
L55753,L,297.6,308.4,1626,32.4,130
L55754,L,297.6,308.3,1424,53.9,132
M23435,M,297.6,308.3,1648,29.1,134
L55756,L,297.6,308.3,1523,39.5,error
L55757,L,,308.3,1502,43.2,139
L55758,L,297.5,France,1489,40.7,141
M23439,M,297.4,308.1,,31.2,143
L55760,L,297.5,308.1,1631,30.6,146
M23441,M,297.5,308.0,1429,45.8,148
M23442,M,297.5,308.1,1334,72.0,
L55763,L,297.4,308.0,1423,38.0,
L55764,L,,307.9,1390,47.7,156
M23445,M,297.4,307.9,1338,48.5,158
H38000,H,297.3,307.9,1461,37.5,161
M23447,M,297.4,307.9,1627,34.3,166
L55768,L,297.3,France,1385,44.4,169
M23449,M,297.3,307.8,1538,48.0,171
L55770,L,297.4,307.9,1557,35.5,error
L55771,L,297.4,307.9,1606,33.4,176
M23452,M,297.5,308.0,1430,44.5,178
M23453,M,297.4,308.0,1601,34.6,181
L55774,L,297.4,308.0,1356,51.9,184
M23455,M,297.5,France,1624,30.9,186
L55776,L,297.5,308.2,1327,56.5,
L55777,L,297.6,308.3,1410,47.0,191
L55778,L,297.6,308.3,1478,42.3,
L55779,L,297.6,308.4,1460,,195
L55780,L,297.5,308.3,1435,40.3,616.6
H38015,H,297.4,308.2,,46.9,199
L55782,L,297.4,France,1729,31.7,FranceFrance
H38017,H,297.3,308.0,1384,49.1,
L55784,L,297.4,308.2,1297,52.1,
L55785,L,297.5,308.4,1633,33.3,
M23466,M,,308.4,1505,37.2,215
L55787,L,,308.4,,50.0,218
L55788,L,297.4,308.4,1369,50.6,616.8
L55789,L,297.4,308.3,1475,40.5,222
L55790,L,297.4,308.3,1561,38.3,0
L55791,L,297.4,308.3,-308.3,45.5,2
L55792,L,297.5,308.4,1441,44.5,4
M23473,M,297.5,308.5,1401,50.5,6
L55794,L,297.5,308.5,1691,,9
L55795,L,297.6,308.6,1382,47.1,11
L55796,L,297.6,308.6,1355,46.4,13
L55797,L,297.6,308.6,1529,45.3,15
L55798,L,297.7,308.7,1829,24.9,17
H38033,H,297.6,308.6,1480,39.8,19
L55800,L,297.6,308.5,1475,42.4,24
M23481,M,297.6,308.5,,52.6,26
L55802,L,297.5,308.3,1437,42.3,
M23483,M,297.5,308.3,1476,45.6,31
H38038,H,297.5,308.4,1490,39.7,34
L55805,L,297.4,308.3,1632,33.5,39
L55806,L,297.4,308.2,1402,49.7,41
L55807,L,297.4,308.3,1347,45.8,43
L55808,L,297.5,308.4,1747,31.0,45
H38043,H,297.5,308.5,1557,39.1,
L55810,L,297.4,308.4,1371,57.4,52
H38045,H,297.3,308.3,-308.3,37.0,54
L55812,L,297.3,308.3,1590,35.5,
L55813,L,297.4,308.3,1336,53.7,61
L55814,L,297.3,308.3,1411,43.2,63
L55815,L,297.4,308.3,1704,27.3,65
L55816,L,297.5,308.4,1723,27.3,67
L55817,L,297.5,308.5,1459,39.7,error
L55818,L,297.6,308.5,1572,35.9,71
L55819,L,297.5,308.4,1384,56.0,
L55820,L,297.6,308.6,1383,47.5,75
M23501,M,,308.5,1360,48.6,error
M23502,M,297.5,308.4,1596,36.6,80
L55823,L,297.5,308.5,1448,54.3,
M23504,M,,France,1443,38.2,85
M23505,M,297.6,308.6,1492,35.5,error
L55826,L,297.5,308.6,1497,43.9,91
L55827,L,297.5,308.5,1530,38.5,
M23508,M,297.4,308.4,1478,46.2,95
L55829,L,297.4,308.4,1328,61.8,98
H38064,H,,308.3,1771,27.4,
M23511,M,297.4,308.4,1564,35.0,105
H38066,H,297.3,308.3,1461,41.5,108
M23513,M,,308.3,1335,57.9,113
M23514,M,297.4,308.4,1441,46.8,116
L55835,L,297.3,308.3,1268,60.6,119
M23516,M,297.3,308.3,1697,27.4,
L55837,L,297.4,308.4,1421,46.0,124
L55838,L,297.4,308.5,1496,36.4,126
L55839,L,297.5,308.5,-308.5,55.6,128
L55840,L,297.4,308.5,1295,52.1,130
L55841,L,297.4,308.5,1643,33.8,132
L55842,L,297.5,France,1514,36.9,134
L55843,L,297.5,308.6,1671,29.4,136
H38078,H,297.5,308.6,1355,58.9,
L55845,L,297.6,308.7,1365,50.6,143
L55846,L,297.5,308.7,1407,42.5,145
M23527,M,297.5,308.8,1455,46.1,147
L55848,L,297.5,308.8,1502,45.9,150
M23529,M,297.5,308.8,1471,52.3,152
L55850,L,297.5,308.9,1581,30.4,155
L55851,L,297.5,308.8,1530,37.8,157
L55852,L,297.5,308.8,1312,50.3,159
L55853,L,297.4,France,,42.6,161
M23534,M,297.4,308.6,,,163
H38089,H,297.3,308.6,1688,,166
M23536,M,297.3,308.5,1520,42.4,error
M23537,M,297.3,308.5,1664,32.294878131191766,174
L55858,L,,308.5,1514,44.5,177
L55859,L,297.3,308.5,,54.2,error
L55860,L,,308.5,1494,39.6,181
L55861,L,297.2,308.4,1605,30.0,183
M23542,M,297.2,308.5,1353,46.5,185
L55863,L,297.2,308.5,1447,47.9,error
L55864,L,297.2,308.5,1588,40.4,190
H38099,H,,308.5,1524,41.4,192
M23546,M,297.2,308.5,1611,31.6,197
M23547,M,297.2,308.5,1604,34.9,error
L55868,L,297.1,308.5,1483,46.9,203
L55869,L,297.1,308.4,1543,39.6,205
L55870,L,297.1,308.5,1323,44.4,207
L55871,L,297.1,308.5,1555,,0
L55872,L,297.1,308.4,,31.9,2
M23553,M,297.2,308.5,1584,40.0,4
L55874,L,297.2,308.5,1766,25.8,7
M23555,M,297.2,308.6,1498,44.4,9
L55876,L,297.2,308.6,1413,49.8,error
L55877,L,297.3,308.6,1505,33.5,
H38112,H,297.3,308.7,1438,46.2,
M23559,M,297.3,France,1655,,21
M23560,M,297.3,France,1451,43.8,error
M23561,M,297.3,308.7,1466,38.4,27
L55882,L,297.2,308.6,1774,23.0,30
M23563,M,297.2,France,1284,51.3,32
L55884,L,297.1,308.5,1425,40.0,error
L55885,L,,France,1437,52.4,37
L55886,L,297.2,308.6,1335,53.0,
L55887,L,297.2,308.5,,41.7,41
M23568,M,297.2,308.5,1364,,
L55889,L,297.1,308.5,1578,35.6,46
L55890,L,297.1,308.5,1712,,48
L55891,L,297.1,308.5,1733,,50
L55892,L,297.2,308.6,1652,32.1,error
L55893,L,,308.6,1917,24.1,54
M23574,M,297.2,308.6,1444,41.1,56
L55895,L,297.1,308.6,1442,37.1,error
M23576,M,297.1,308.6,1717,31.3,61
L55897,L,,308.7,-308.7,42.3,64
L55898,L,297.2,308.7,1509,39.3,66
L55899,L,,308.8,1451,43.1,68
L55900,L,297.3,308.8,1554,36.1,70
L55901,L,,France,1669,30.7,72
L55902,L,297.2,308.6,1366,50.4,74
L55903,L,297.2,308.6,1578,34.4,76
M23584,M,297.2,308.6,1513,39.0,error
M23585,M,297.1,308.5,1515,42.1,81
L55906,L,297.2,308.6,1562,33.0,84
L55907,L,,308.7,1501,38.5,
M23588,M,297.2,308.7,1398,38.1,88
L55909,L,,308.7,1352,53.8,91
H38144,H,297.3,308.7,1569,33.9,93
H38145,H,297.2,308.6,,46.6,617.2
L55912,L,297.2,France,1864,23.6,103
M23593,M,297.3,308.7,1447,44.5,error
L55914,L,297.2,308.6,1392,41.5,108
L55915,L,297.3,308.6,1358,47.6,110
L55916,L,297.3,308.7,1491,40.2,112
L55917,L,297.3,308.7,1556,36.7,114
L55918,L,297.3,308.7,1531,36.7,116
H38153,H,297.4,France,1429,37.6,118
M23600,M,297.4,308.8,1573,33.9,123
L55921,L,297.4,308.8,1538,41.2,126
L55922,L,297.4,308.8,,39.0,128
H38157,H,297.4,308.7,1323,51.1,
M23604,M,297.4,France,1798,23.0,135
L55925,L,297.4,308.6,1411,46.3,138
L55926,L,297.3,308.5,1528,44.5,140
L55927,L,297.3,308.5,1504,42.0,142
L55928,L,297.3,308.5,1384,39.6,144
L55929,L,297.2,308.4,1677,26.4,146
L55930,L,297.3,308.5,1764,30.8,148
M23611,M,,308.5,1472,42.0,error
M23612,M,297.4,308.5,1465,55.9,153
M23613,M,297.4,308.6,1657,,156
L55934,L,297.4,308.6,1635,30.5,159
M23615,M,297.4,308.7,,31.9,161
L55936,L,297.5,308.7,1761,26.2,164
L55937,L,297.5,308.8,1587,34.9,
M23618,M,297.5,308.7,1446,53.0,168
M23619,M,297.5,308.7,1352,53.0,171
M23620,M,297.4,308.7,1392,46.4,174
L55941,L,297.5,308.8,1417,,error
H38176,H,297.5,308.8,,24.0,179
L55943,L,297.5,308.8,1603,36.7,
L55944,L,297.4,308.8,1620,33.4,186
L55945,L,297.4,308.8,1353,49.4,188
L55946,L,297.5,France,1360,50.7,190
L55947,L,297.5,308.6,1380,,192
M23628,M,297.5,308.7,1363,,194
M23629,M,,308.6,1452,41.2,617.2
L55950,L,297.4,308.6,1680,32.8,200
L55951,L,297.5,308.6,,39.0,202
L55952,L,297.5,308.6,1621,28.9,0
L55953,L,297.5,308.6,1585,37.6,2
M23634,M,,308.7,1408,,4
H38189,H,297.5,308.6,1536,38.7,7
L55956,L,297.5,308.6,1352,52.6,
H38191,H,,308.6,1481,,
L55958,L,297.5,308.7,1454,45.0,19
M23639,M,297.5,308.6,1349,51.5,
M23640,M,297.5,308.6,1327,52.1,
L55961,L,297.6,308.7,1552,,27
L55962,L,297.5,308.7,1456,44.7,29
M23643,M,297.6,France,1254,45.8,31
L55964,L,297.5,308.6,1437,43.3,error
L55965,L,297.5,308.6,,27.1,36
L55966,L,,308.5,1306,50.7,38
M23647,M,297.5,308.5,1699,30.1,40
L55968,L,297.4,308.5,1369,53.2,43
L55969,L,297.4,308.5,1471,43.9,
L55970,L,297.4,308.5,1410,43.9,
M23651,M,297.4,308.5,1412,45.5,49
L55972,L,297.4,308.5,1418,51.2,52
L55973,L,297.4,308.5,1782,25.9,54
M23654,M,297.4,308.5,1497,36.4,56
L55975,L,297.3,308.4,1459,39.4,
L55976,L,297.2,308.3,1796,23.8,61
L55977,L,297.2,308.3,1569,31.2,error
L55978,L,297.3,308.4,1469,46.7,65
L55979,L,297.3,308.4,1472,41.3,67
L55980,L,297.4,308.5,1475,47.2,69
L55981,L,297.4,308.6,1488,36.4,
L55982,L,297.4,308.6,1524,43.1,73
L55983,L,297.4,308.5,1486,48.6,
M23664,M,297.5,308.6,1255,60.7,77
M23665,M,297.4,308.6,1469,42.6,80
L55986,L,297.4,308.5,1692,34.3,error
M23667,M,297.4,308.6,1604,32.8,85
L55988,L,297.4,France,1446,,88
L55989,L,297.3,308.5,1503,43.3,90
M23670,M,297.3,308.5,1625,32.8,92
L55991,L,297.2,308.5,1574,35.8,95
M23672,M,297.2,308.4,1378,,97
L55993,L,297.1,308.4,1693,29.5,100
L55994,L,297.2,308.4,1462,51.2,102
H38229,H,297.3,308.5,1435,55.0,error
M23676,M,297.2,308.5,1425,45.8,109
H38231,H,297.3,308.6,1376,53.5,error
M23678,M,297.4,308.7,1481,,117
H38233,H,297.4,308.7,1349,48.9,120
